index,사망수,부상자수,재산피해금액,출동소요시간,화재진압시간,시군구명,읍면동명,경도,위도,현장소방서거리,현장안전센터거리,시간단위기온,시간단위강수량,시간단위풍속,시간단위풍향,시간단위습도,시간단위적설량,시간단위가시거리,계절,시간대,화재발생일시,주말여부
26480,0,0,301,437,916,중구,수표동,126.9907573,37.5678128,3.0,1.0,24.5,,1.8,70.0,68.0,,2000,여름,밤,2021-08-16 02:44:00,평일
26482,0,0,138,500,2856,서초구,반포동,127.0162679,37.5064363,4.0,3.0,25.9,,3.1,50.0,63.0,,2000,여름,낮,2021-08-16 09:44:00,평일
26487,0,0,3,440,500,중랑구,면목동,127.0898591,37.5882638,5.0,3.0,32.7,,2.0,110.0,41.0,,2000,여름,낮,2021-08-16 16:07:00,평일
26488,0,0,322,448,959,노원구,상계동,127.0658108,37.6667163,6.0,2.0,32.7,,2.0,110.0,41.0,,2000,여름,낮,2021-08-16 16:12:00,평일
26489,0,0,796,430,656,관악구,신림동,126.9114398,37.4851276,6.0,2.0,32.0,,3.1,140.0,43.0,,1989,여름,낮,2021-08-16 17:29:00,평일
26501,0,0,3229,531,2000,관악구,신림동,126.9151538,37.4809453,5.0,1.0,22.7,1.8,2.1,50.0,85.0,,2000,여름,밤,2021-08-17 22:28:00,평일
26502,0,0,9,457,551,중랑구,면목동,127.0837698,37.5900609,4.0,2.0,22.7,1.8,2.1,50.0,85.0,,2000,여름,밤,2021-08-17 22:54:00,평일
26510,0,0,148,423,615,강동구,천호동,127.1235369,37.5464086,3.0,1.0,30.3,,3.3,50.0,51.0,,2000,여름,낮,2021-08-18 16:44:00,평일
26517,0,0,68,430,1200,강북구,미아동,127.0292618,37.6258532,3.0,2.0,26.6,,3.4,90.0,57.0,,2000,여름,낮,2021-08-19 10:31:00,평일
26522,0,0,1882,444,900,마포구,성산동,126.9169843,37.5609583,3.0,2.0,27.8,,2.4,90.0,63.0,,2000,여름,낮,2021-08-20 10:39:00,평일
26534,0,0,2,454,359,성동구,성수동2가,127.0614368,37.5393511,3.0,1.0,22.7,7.0,3.1,50.0,96.0,,335,여름,낮,2021-08-21 11:32:00,평일
26537,0,0,47,622,900,노원구,상계동,127.0597119,37.6607634,3.0,2.0,21.4,22.4,6.3,290.0,99.0,,68,여름,낮,2021-08-21 13:04:00,평일
26551,0,0,496,451,1339,동대문구,제기동,127.034253,37.5867652,6.0,2.0,24.8,,2.0,250.0,78.0,,2000,여름,밤,2021-08-22 20:35:00,평일
26556,0,0,4,439,2,서대문구,대현동,126.9465206,37.5594118,4.0,2.0,22.5,,2.0,70.0,87.0,,1453,여름,낮,2021-08-23 08:44:00,평일
26559,0,1,85885,440,4520,송파구,문정동,127.1337831,37.4873953,2.0,2.0,23.9,0.3,2.4,110.0,86.0,,972,여름,낮,2021-08-23 13:27:00,평일
26565,0,1,58,630,322,관악구,봉천동,126.9630276,37.4739016,2.0,2.0,21.1,1.0,2.6,50.0,95.0,,2000,여름,밤,2021-08-23 21:44:00,평일
26566,0,0,248,527,1121,서대문구,창천동,126.9316014,37.5603009,3.0,3.0,21.1,0.0,2.7,70.0,92.0,,2000,여름,밤,2021-08-24 00:14:00,평일
26567,0,0,22,447,900,송파구,잠실동,127.0825305,37.5101701,7.0,2.0,21.5,0.2,2.7,70.0,97.0,,1271,여름,낮,2021-08-24 07:03:00,평일
26573,0,0,50,455,1823,금천구,시흥동,126.9054211,37.4402851,9.0,2.0,24.5,2.0,1.7,20.0,97.0,,1200,여름,낮,2021-08-24 14:30:00,평일
26574,0,0,62,457,300,관악구,봉천동,126.9288319,37.4932225,4.0,2.0,24.5,2.0,1.7,20.0,97.0,,1200,여름,낮,2021-08-24 14:43:00,평일
26584,0,0,5,626,748,서대문구,홍은동,126.9306211,37.5875357,2.0,3.0,25.6,0.0,2.5,140.0,85.0,,2000,여름,낮,2021-08-25 11:12:00,평일
26596,0,0,55,459,741,중랑구,면목동,127.0928287,37.5885302,4.0,2.0,25.6,,2.8,140.0,81.0,,2000,여름,낮,2021-08-26 11:29:00,평일
26607,0,0,4214,430,200,관악구,신림동,126.9336269,37.4683336,3.0,3.0,22.6,0.0,1.4,20.0,76.0,,2000,여름,낮,2021-08-27 12:45:00,평일
26611,0,0,12,540,25,관악구,신림동,126.9252233,37.475108,4.0,1.0,20.4,,0.0,0.0,92.0,,1412,여름,밤,2021-08-28 00:47:00,평일
26612,0,0,1471,454,4544,송파구,잠실동,127.0852181,37.5075805,7.0,2.0,20.1,,1.5,50.0,92.0,,1788,여름,밤,2021-08-28 05:05:00,평일
26614,0,0,37,500,1300,은평구,응암동,126.925985,37.5929692,5.0,1.0,21.4,,2.1,50.0,90.0,,1354,여름,낮,2021-08-28 09:32:00,평일
26616,0,0,55,459,1230,강동구,강일동,127.1724795,37.5585231,7.0,1.0,26.5,,2.5,270.0,66.0,,2000,여름,낮,2021-08-28 13:27:00,평일
26617,0,0,22,458,17,관악구,봉천동,126.9536588,37.4866413,2.0,1.0,27.5,,2.7,250.0,60.0,,2000,여름,낮,2021-08-28 14:40:00,평일
26630,0,0,493,500,1900,강서구,방화동,126.8197651,37.5704445,4.0,2.0,22.5,,0.9,290.0,87.0,,1735,여름,밤,2021-08-30 00:55:00,평일
26634,0,0,9853,444,5725,서대문구,남가좌동,126.9208126,37.5785535,2.0,1.0,24.2,,0.7,110.0,79.0,,2000,여름,낮,2021-08-30 10:56:00,평일
26637,0,0,495,452,2405,영등포구,당산동1가,126.8960175,37.5215732,2.0,2.0,26.8,,2.2,270.0,63.0,,2000,여름,낮,2021-08-30 18:28:00,평일
26639,0,0,30,446,1200,광진구,화양동,127.0692213,37.5418136,2.0,2.0,24.1,,1.1,290.0,82.0,,1226,여름,밤,2021-08-30 22:12:00,평일
26643,0,0,496,437,1024,중랑구,상봉동,127.0881587,37.5954789,2.0,2.0,20.6,9.3,2.5,140.0,90.0,,142,여름,낮,2021-08-31 13:00:00,평일
26645,0,0,8,610,842,서대문구,홍제동,126.9496378,37.5910644,3.0,1.0,20.6,9.3,2.5,140.0,90.0,,142,여름,낮,2021-08-31 13:28:00,평일
26647,0,0,35,449,448,노원구,상계동,127.0633364,37.6563451,4.0,1.0,19.9,11.6,2.6,70.0,97.0,,210,여름,낮,2021-08-31 15:26:00,평일
26660,0,0,119,504,6,관악구,봉천동,126.9611392,37.4783184,2.0,3.0,20.5,0.0,2.3,70.0,89.0,,1718,가을,낮,2021-09-01 10:36:00,평일
26665,0,0,381,500,400,도봉구,도봉동,127.0489307,37.691506,4.0,3.0,23.2,,2.0,50.0,76.0,,2000,가을,밤,2021-09-01 19:04:00,평일
26666,0,0,16,458,0,동작구,상도동,126.9348839,37.4940542,3.0,1.0,23.0,,2.1,50.0,75.0,,2000,가을,밤,2021-09-01 20:56:00,평일
26668,0,0,147,525,1511,서대문구,충정로2가,126.9646557,37.5657406,6.0,2.0,22.3,,2.4,50.0,76.0,,2000,가을,밤,2021-09-01 23:50:00,평일
26670,0,0,24,531,1501,서대문구,충정로2가,126.9646557,37.5657406,7.0,2.0,20.8,,1.7,50.0,79.0,,2000,가을,밤,2021-09-02 04:38:00,평일
26671,0,0,12,528,0,동대문구,휘경동,127.0656985,37.5840219,3.0,1.0,20.8,,1.7,50.0,79.0,,2000,가을,밤,2021-09-02 04:55:00,평일
26672,0,0,20,435,0,용산구,산천동,126.9488997,37.5351272,4.0,1.0,23.5,,2.8,50.0,64.0,,2000,가을,낮,2021-09-02 10:00:00,평일
26673,0,0,473,455,359,광진구,화양동,127.0686359,37.5410931,2.0,2.0,23.5,,2.3,50.0,66.0,,2000,가을,낮,2021-09-02 11:14:00,평일
26680,0,0,6950,456,1813,강남구,개포동,127.0735355,37.4929696,3.0,3.0,27.8,,2.1,70.0,51.0,,2000,가을,낮,2021-09-03 13:19:00,평일
26682,0,0,85,430,0,마포구,망원동,126.9062583,37.5574692,5.0,3.0,28.6,,2.2,90.0,46.0,,2000,가을,낮,2021-09-03 14:41:00,평일
26683,0,0,36,451,19,관악구,신림동,126.9019715,37.4801107,6.0,2.0,28.8,,2.2,70.0,40.0,,2000,가을,낮,2021-09-03 15:21:00,평일
26689,0,0,388,633,800,용산구,용산동2가,126.9846579,37.5420809,5.0,3.0,22.2,,2.4,70.0,59.0,,2000,가을,밤,2021-09-03 23:08:00,평일
26691,0,0,12,441,524,종로구,숭인동,127.015719,37.5785863,4.0,2.0,22.2,,2.4,70.0,59.0,,2000,가을,밤,2021-09-03 23:33:00,평일
26704,0,0,310,601,2149,서대문구,충정로2가,126.9641774,37.5654092,5.0,2.0,20.6,,3.2,50.0,57.0,,2000,가을,밤,2021-09-05 01:21:00,평일
26707,0,0,68,652,259,강남구,논현동,127.025081,37.5054974,5.0,3.0,26.9,,3.4,70.0,53.0,,2000,가을,낮,2021-09-05 14:44:00,평일
26708,0,0,237,623,313,강동구,암사동,127.1361887,37.5506268,4.0,2.0,26.9,,4.5,50.0,55.0,,2000,가을,낮,2021-09-05 15:01:00,평일
26719,0,0,111,450,343,노원구,하계동,127.0743351,37.643243,2.0,2.0,23.6,,4.7,70.0,61.0,,2000,가을,낮,2021-09-06 10:39:00,평일
26721,0,0,105,459,834,강서구,화곡동,126.8500577,37.5399155,4.0,1.0,25.2,0.0,3.0,110.0,59.0,,2000,가을,낮,2021-09-06 16:16:00,평일
26724,0,0,855,539,4333,동작구,흑석동,126.9649974,37.5072009,7.0,2.0,21.1,1.5,1.7,160.0,79.0,,403,가을,밤,2021-09-06 20:51:00,평일
26726,0,0,9,500,1100,강북구,수유동,127.0206381,37.6397013,2.0,2.0,18.5,2.9,3.5,70.0,93.0,,377,가을,밤,2021-09-06 23:17:00,평일
26728,0,0,1867,421,0,중구,신당동,127.0117323,37.5629506,1.0,1.0,18.2,0.7,2.7,50.0,98.0,,1363,가을,낮,2021-09-07 07:18:00,평일
26729,0,0,23,450,1,송파구,오금동,127.1296173,37.5106543,3.0,3.0,18.2,0.7,2.7,50.0,98.0,,1363,가을,낮,2021-09-07 07:44:00,평일
26737,0,1,4,457,1200,강북구,미아동,127.0221546,37.6250258,3.0,2.0,20.9,,2.2,70.0,97.0,,2000,가을,낮,2021-09-07 17:30:00,평일
26745,0,0,2,420,1500,중랑구,중화동,127.0746475,37.5983026,3.0,1.0,25.5,,2.3,290.0,63.0,,2000,가을,낮,2021-09-08 13:13:00,평일
26746,0,0,8,659,38,광진구,구의동,127.0914322,37.5342254,2.0,2.0,26.0,,2.4,270.0,60.0,,2000,가을,낮,2021-09-08 15:17:00,평일
26754,0,0,1,420,340,영등포구,대림동,126.895453,37.5018876,3.0,1.0,28.0,,2.4,160.0,54.0,,2000,가을,낮,2021-09-09 14:34:00,평일
26755,0,0,2630,422,1400,강동구,상일동,127.1620751,37.5466911,5.0,2.0,29.0,,1.3,250.0,51.0,,2000,가을,낮,2021-09-09 16:02:00,평일
26761,0,0,128,423,0,광진구,중곡동,127.0893249,37.5534644,1.0,2.0,20.6,,1.8,50.0,88.0,,1787,가을,낮,2021-09-10 08:30:00,평일
26763,0,0,14,425,343,광진구,중곡동,127.0880261,37.5619333,3.0,1.0,26.5,,3.4,270.0,64.0,,2000,가을,낮,2021-09-10 18:32:00,평일
26767,0,0,216,430,0,송파구,가락동,127.1200591,37.4971662,3.0,1.0,24.0,,2.4,270.0,76.0,,2000,가을,밤,2021-09-10 20:55:00,평일
26769,0,0,55,449,401,강동구,천호동,127.1404656,37.5488596,4.0,2.0,22.4,,1.1,270.0,85.0,,2000,가을,밤,2021-09-10 23:49:00,평일
26772,0,0,11,505,752,종로구,창신동,127.0141632,37.5808798,5.0,2.0,21.2,,0.7,70.0,89.0,,1367,가을,낮,2021-09-11 08:56:00,평일
26774,0,0,357,455,1342,서초구,방배동,126.9838433,37.4853499,3.0,2.0,25.4,,1.8,140.0,69.0,,1697,가을,낮,2021-09-11 11:03:00,평일
26776,0,0,5060,453,956,서대문구,북가좌동,126.9115487,37.5758897,3.0,1.0,28.8,,2.6,180.0,53.0,,2000,가을,낮,2021-09-11 14:44:00,평일
26780,0,0,142,426,621,용산구,청파동1가,126.96915,37.5472175,2.0,2.0,22.5,,1.3,360.0,70.0,,2000,가을,밤,2021-09-11 23:15:00,평일
26790,0,0,55,448,7,관악구,신림동,126.9319947,37.4767085,3.0,2.0,21.2,,2.4,20.0,75.0,,2000,가을,밤,2021-09-13 01:06:00,평일
26794,0,0,12,712,456,서초구,양재동,127.0375609,37.4837089,6.0,2.0,24.6,,3.0,50.0,68.0,,2000,가을,낮,2021-09-13 11:04:00,평일
26796,0,0,303,800,519,강남구,대치동,127.0618263,37.4934236,3.0,3.0,26.6,,3.2,50.0,67.0,,2000,가을,낮,2021-09-13 12:28:00,평일
26800,0,0,465,432,1050,강서구,화곡동,126.8472062,37.5303652,5.0,2.0,26.0,,2.0,110.0,62.0,,2000,가을,밤,2021-09-13 20:18:00,평일
26807,0,1,804,510,19,광진구,자양동,127.077453,37.5355105,2.0,2.0,20.2,,2.1,50.0,86.0,,2000,가을,낮,2021-09-14 06:07:00,평일
26810,0,0,3025,425,4551,중구,초동,126.992538,37.5638237,2.0,1.0,28.8,,3.5,90.0,46.0,,2000,가을,낮,2021-09-14 14:00:00,평일
26812,0,0,4552,450,2948,중구,묵정동,126.999799,37.5614178,2.0,1.0,29.3,,2.7,70.0,44.0,,2000,가을,낮,2021-09-14 15:35:00,평일
26813,0,0,1,441,5,성동구,마장동,127.036189,37.5708087,1.0,1.0,29.3,,2.1,90.0,43.0,,2000,가을,낮,2021-09-14 16:23:00,평일
26814,0,0,893,455,315,종로구,창신동,127.0086559,37.5778541,5.0,2.0,29.4,,1.9,70.0,45.0,,2000,가을,낮,2021-09-14 17:35:00,평일
26816,0,0,71,438,100,노원구,상계동,127.0599027,37.6596458,4.0,2.0,26.9,,2.0,50.0,53.0,,2000,가을,밤,2021-09-14 19:41:00,평일
26819,0,0,463,519,23,관악구,신림동,126.9346681,37.4677335,3.0,3.0,24.9,,2.8,50.0,59.0,,2000,가을,밤,2021-09-14 21:22:00,평일
26824,0,0,1559,500,143,동작구,사당동,126.9788193,37.4800442,8.0,2.0,25.2,,4.9,50.0,54.0,,2000,가을,낮,2021-09-15 10:38:00,평일
26825,0,0,874,425,1600,서초구,양재동,127.0408421,37.4844158,7.0,2.0,26.4,,3.3,70.0,53.0,,2000,가을,낮,2021-09-15 11:11:00,평일
26826,0,0,489,443,2622,종로구,관훈동,126.9851839,37.5736724,1.0,1.0,26.4,,3.3,70.0,53.0,,2000,가을,낮,2021-09-15 11:52:00,평일
26829,0,0,8,639,433,서대문구,홍은동,126.9346842,37.593108,3.0,3.0,28.8,,4.0,50.0,46.0,,2000,가을,낮,2021-09-15 14:26:00,평일
26831,0,0,59,421,1154,송파구,가락동,127.1179357,37.4959616,4.0,1.0,27.3,,3.5,70.0,46.0,,2000,가을,낮,2021-09-15 17:26:00,평일
26833,0,0,599,900,1200,용산구,한남동,127.0103946,37.5339839,4.0,2.0,27.3,,3.5,70.0,46.0,,2000,가을,낮,2021-09-15 17:49:00,평일
26835,0,0,1459,442,1246,강서구,가양동,126.8416079,37.5714534,2.0,3.0,24.1,,4.4,70.0,52.0,,2000,가을,밤,2021-09-15 19:24:00,평일
26839,0,0,37,444,249,관악구,봉천동,126.9669468,37.4742127,3.0,3.0,21.7,,3.8,50.0,57.0,,2000,가을,밤,2021-09-15 22:09:00,평일
26848,0,0,727,555,700,광진구,자양동,127.0834618,37.528525,3.0,3.0,27.1,,3.8,50.0,48.0,,2000,가을,낮,2021-09-16 15:39:00,평일
26853,0,0,4,445,1817,노원구,상계동,127.0691408,37.6674434,5.0,2.0,25.4,,1.7,50.0,54.0,,2000,가을,낮,2021-09-16 18:32:00,평일
26857,0,1,609,433,19,관악구,봉천동,126.9615859,37.4789798,2.0,3.0,21.0,,2.7,50.0,72.0,,2000,가을,밤,2021-09-17 03:12:00,평일
26859,0,0,47,518,1100,강남구,논현동,127.0272827,37.5076581,5.0,3.0,20.7,,2.0,70.0,70.0,,2000,가을,낮,2021-09-17 06:10:00,평일
26860,0,0,1379,425,924,구로구,오류동,126.8454189,37.4964178,2.0,2.0,21.0,,2.3,50.0,72.0,,2000,가을,낮,2021-09-17 08:47:00,평일
26866,0,0,402,427,900,관악구,신림동,126.9145398,37.4633626,6.0,2.0,27.6,,5.1,50.0,51.0,,2000,가을,낮,2021-09-17 14:12:00,평일
26868,0,0,38,500,400,용산구,후암동,126.975661,37.5519882,3.0,1.0,26.3,,2.3,70.0,50.0,,2000,가을,낮,2021-09-17 18:19:00,평일
26879,0,0,1,427,400,강북구,수유동,127.0235132,37.6388089,2.0,1.0,28.0,,1.6,140.0,49.0,,2000,가을,낮,2021-09-18 13:48:00,평일
26883,0,0,16,500,1400,은평구,갈현동,126.9110443,37.6188506,2.0,2.0,25.7,,2.0,270.0,63.0,,2000,가을,밤,2021-09-18 19:53:00,평일
26884,0,0,48,420,422,동작구,대방동,126.9324923,37.5122746,3.0,2.0,23.0,,1.5,360.0,73.0,,2000,가을,밤,2021-09-18 23:14:00,평일
26886,0,0,161,458,2008,서대문구,홍제동,126.9434936,37.5896138,3.0,2.0,21.4,,2.0,50.0,74.0,,2000,가을,밤,2021-09-19 05:06:00,평일
26899,0,0,297,454,1610,서대문구,충정로2가,126.9646173,37.5657271,5.0,1.0,22.7,,1.6,50.0,54.0,,2000,가을,밤,2021-09-19 21:31:00,평일
26903,0,0,11,449,355,관악구,봉천동,126.9627298,37.4779159,2.0,3.0,19.2,,1.7,50.0,78.0,,2000,가을,밤,2021-09-20 05:58:00,평일
26920,0,0,51,430,900,용산구,이촌동,126.982295,37.5193743,4.0,3.0,24.2,,2.9,90.0,63.0,,2000,가을,밤,2021-09-20 22:04:00,평일
26921,0,0,30,458,1012,도봉구,방학동,127.032048,37.6704562,2.0,2.0,24.2,,2.9,90.0,63.0,,2000,가을,밤,2021-09-20 22:31:00,평일
26922,0,0,8,436,22,서대문구,북가좌동,126.9204764,37.5817378,2.0,1.0,23.8,,3.6,110.0,66.0,,2000,가을,밤,2021-09-20 23:15:00,평일
26923,0,0,28,436,1012,서대문구,홍은동,126.9335083,37.5921394,3.0,2.0,23.5,,3.3,90.0,67.0,,2000,가을,밤,2021-09-21 00:13:00,평일
26925,0,0,394,420,10912,종로구,연건동,127.0019099,37.5786473,3.0,0.0,20.9,10.6,2.3,50.0,92.0,,457,가을,밤,2021-09-21 02:21:00,평일
26926,0,0,158,441,509,강동구,천호동,127.1388096,37.5486177,4.0,2.0,21.2,0.0,2.9,180.0,92.0,,2000,가을,낮,2021-09-21 10:23:00,평일
26932,0,0,67,530,2,서대문구,옥천동,126.9621557,37.5698062,4.0,3.0,17.4,0.1,2.0,70.0,94.0,,2000,가을,밤,2021-09-22 02:09:00,평일
26944,0,0,1857,453,1909,강남구,논현동,127.0385754,37.5199604,4.0,0.0,19.9,,2.3,270.0,68.0,,2000,가을,낮,2021-09-23 09:57:00,평일
26945,0,0,11,421,200,성동구,옥수동,127.0144461,37.5448514,5.0,2.0,21.2,,3.5,290.0,61.0,,2000,가을,낮,2021-09-23 10:15:00,평일
26946,0,0,437,444,400,서초구,방배동,126.9842825,37.495585,5.0,4.0,22.9,,5.0,270.0,54.0,,2000,가을,낮,2021-09-23 12:55:00,평일
26951,0,0,20876,539,2739,광진구,자양동,127.0803611,37.5292539,3.0,3.0,24.8,,2.4,250.0,52.0,,2000,가을,낮,2021-09-23 15:28:00,평일
26955,0,0,473,459,938,영등포구,영등포동2가,126.9130908,37.5213094,2.0,2.0,24.1,,2.8,50.0,62.0,,2000,가을,낮,2021-09-24 11:08:00,평일
26959,0,0,3611,500,2103,동작구,신대방동,126.9252772,37.4950577,2.0,2.0,26.8,,2.8,70.0,49.0,,2000,가을,낮,2021-09-24 14:16:00,평일
26963,0,0,9,434,0,용산구,한강로3가,126.9643201,37.5239448,2.0,2.0,20.9,,3.3,50.0,70.0,,2000,가을,밤,2021-09-24 23:55:00,평일
26965,0,1,12330,450,2000,은평구,증산동,126.9068803,37.5849778,5.0,2.0,18.7,,2.6,50.0,79.0,,2000,가을,밤,2021-09-25 05:56:00,평일
26968,0,0,72,500,0,용산구,이태원동,126.9945284,37.5417965,3.0,2.0,22.8,,2.4,70.0,69.0,,2000,가을,낮,2021-09-25 14:18:00,평일
26969,0,2,6399,510,3700,강동구,상일동,127.172022,37.5500012,6.0,2.0,22.8,,2.4,70.0,69.0,,2000,가을,낮,2021-09-25 14:18:00,평일
26972,0,0,2,500,600,중랑구,면목동,127.1019575,37.5876225,4.0,2.0,23.0,,2.1,50.0,69.0,,2000,가을,낮,2021-09-25 17:26:00,평일
26985,0,0,20,450,501,중랑구,면목동,127.0830337,37.5890511,4.0,2.0,20.0,,2.3,70.0,65.0,,2000,가을,밤,2021-09-27 02:54:00,평일
26988,0,1,339,536,453,관악구,신림동,126.9182533,37.4869067,5.0,2.0,20.4,,2.3,70.0,66.0,,2000,가을,낮,2021-09-27 09:34:00,평일
26990,0,0,11,437,220,관악구,신림동,126.9421927,37.4690248,2.0,2.0,24.6,,2.1,90.0,55.0,,2000,가을,낮,2021-09-27 12:32:00,평일
26992,0,0,20,531,424,광진구,광장동,127.0996048,37.5397266,3.0,3.0,24.2,,3.7,140.0,56.0,,2000,가을,낮,2021-09-27 13:58:00,평일
27004,0,0,440,500,2200,성동구,성수동2가,127.0541888,37.5481007,2.0,2.0,22.9,,2.3,70.0,69.0,,2000,가을,낮,2021-09-28 11:39:00,평일
27005,0,0,113,429,237,양천구,신정동,126.8594091,37.5204865,2.0,1.0,24.0,,2.6,110.0,56.0,,2000,가을,낮,2021-09-28 15:02:00,평일
27010,0,0,949,714,2745,서초구,우면동,127.0277336,37.4641406,9.0,5.0,21.5,0.0,1.4,90.0,80.0,,1270,가을,밤,2021-09-28 20:37:00,평일
27015,0,0,12,817,8,관악구,봉천동,126.9299669,37.4919924,5.0,2.0,21.1,3.7,4.1,250.0,97.0,,234,가을,낮,2021-09-29 09:21:00,평일
27016,0,0,200,448,229,성동구,마장동,127.0385362,37.5688656,2.0,1.0,20.9,3.7,2.4,230.0,98.0,,576,가을,낮,2021-09-29 10:00:00,평일
27022,0,0,3775,615,1515,관악구,봉천동,126.9575047,37.4821769,2.0,2.0,20.9,0.0,2.5,250.0,87.0,,2000,가을,낮,2021-09-29 16:57:00,평일
27024,0,0,22,454,17,광진구,화양동,127.068048,37.5441673,2.0,2.0,17.5,,0.1,0.0,95.0,,2000,가을,밤,2021-09-30 01:49:00,평일
27027,0,0,200,1408,9,서대문구,창천동,126.9363008,37.5557498,3.0,3.0,18.3,,2.1,20.0,96.0,,1874,가을,낮,2021-09-30 10:45:00,평일
