id,geometry,소방용수_수
11,"POLYGON ((126.77582738022069 37.55311586568322, 126.77578376861119 37.55762229573277, 126.78144441687863 37.557656883044324, 126.78148768768109 37.55315044740076, 126.77582738022069 37.55311586568322))",1.0
12,"POLYGON ((126.77575852334844 37.5619413927244, 126.77579670476325 37.5618871268813, 126.77588636793583 37.56177044893885, 126.77610890964422 37.561863504965395, 126.7761554184026 37.56180643597176, 126.7762219898852 37.56172434666056, 126.77631517495693 37.56161077567529, 126.77633912865723 37.561582944919586, 126.7764230721701 37.56148596918634, 126.77652705718089 37.56136763294602, 126.77666864667941 37.56121360934819, 126.77678802618739 37.56108995057315, 126.77686536989222 37.561012386253545, 126.77691569468823 37.560976442892084, 126.77695723144419 37.5609280951909, 126.77700477694556 37.560875531739796, 126.77708934476645 37.56080446017372, 126.77718160675488 37.560703274582046, 126.77722908445453 37.560616923070675, 126.7772376376921 37.560595541680584, 126.77730788526405 37.560403936042434, 126.77734811249705 37.56031588694316, 126.77739332208942 37.56027936577798, 126.77741404563524 37.56026842062877, 126.77746629082 37.56024177943445, 126.77751567723553 37.560228358036596, 126.77754897573304 37.56020899520348, 126.7776054874045 37.56017784860435, 126.77768260311097 37.56011154521995, 126.77770888498985 37.560077240693616, 126.77778722034238 37.559961955852245, 126.7778421206066 37.55993305592799, 126.77791195342029 37.56006102053772, 126.77793607489487 37.56015482281322, 126.77793374614178 37.56022154692825, 126.77793002116002 37.56028658129477, 126.77788628917752 37.56047992288068, 126.77786023555448 37.56062009324259, 126.77783305738538 37.560776309063144, 126.77781210693549 37.560806958130044, 126.77777408704705 37.56086460235118, 126.77772634720093 37.560921103881675, 126.77770221775395 37.56094752935893, 126.77764364661932 37.56119378430456, 126.77761464886797 37.56131113629632, 126.77757392687002 37.56150364563848, 126.77753996017228 37.56168575146478, 126.77752454545916 37.56193124110315, 126.77752197281714 37.561962202822784, 126.77752062574146 37.561999933181994, 126.77751626042736 37.562139604903955, 126.78140113643721 37.562163315197026, 126.78144441687863 37.557656883044324, 126.77578376861119 37.55762229573277, 126.77574202321458 37.56193494489302, 126.77575852334844 37.5619413927244))",1.0
13,"POLYGON ((126.77751416712573 37.56220658153153, 126.7775095269696 37.56228231805709, 126.77748953789032 37.562282559915516, 126.77743630718959 37.56228329754381, 126.77724353708365 37.56228630902836, 126.77701150317026 37.56228896752702, 126.77698214381252 37.5622892003276, 126.77694871883169 37.56222972590091, 126.77691411149637 37.56226963572091, 126.77681015929932 37.562317020681824, 126.77672250060515 37.56235768536892, 126.77663225571308 37.562374128276325, 126.77661815698993 37.562478831841645, 126.77660854369867 37.56261537599821, 126.77669141286228 37.56263918518943, 126.77669545715538 37.56264932801986, 126.77673010464174 37.56276877673716, 126.77672271637189 37.56293403003217, 126.77671963168997 37.56307931729382, 126.77673073813055 37.56314944481197, 126.77673297683377 37.56316943221656, 126.77674167281867 37.563217038462476, 126.77674147015742 37.56322463346134, 126.77674301902964 37.56323984478329, 126.77684202901372 37.56348245383443, 126.77684714091018 37.56349147322437, 126.77690510548109 37.56356197741084, 126.77694487321088 37.56363160048484, 126.77696996658497 37.56369583424074, 126.77700990737574 37.56370351444836, 126.77704386560268 37.56370273271602, 126.77710164045676 37.56371945681723, 126.77703491838156 37.5637987339405, 126.77700847165077 37.563827686683084, 126.77683738953247 37.56402866866349, 126.77673696094246 37.56413744137805, 126.77668835473831 37.56418775199037, 126.77664577139784 37.564233845305324, 126.77663600521265 37.56424452241524, 126.77660709541036 37.56427544320261, 126.77648041582242 37.56441175459059, 126.7763931187862 37.5645050651165, 126.77638567328603 37.56451180867362, 126.77634026880159 37.56455479833535, 126.77630193765353 37.56459864938766, 126.77617046107575 37.56473749299468, 126.7761069499078 37.56480607046487, 126.77608555942113 37.564861216676995, 126.77603442094556 37.56498556324918, 126.77599951262631 37.565125437264044, 126.77594285692703 37.56520584933452, 126.77590121189267 37.565233079659194, 126.77575141927099 37.56535020010624, 126.7757089575351 37.56535025197636, 126.7756965162453 37.56663514535712, 126.77652482705233 37.566640224429904, 126.77659978691474 37.56623254366663, 126.7765821070862 37.56623250959695, 126.77654937285514 37.56623638493811, 126.77657116567075 37.56610662988062, 126.77663868912315 37.56605945658279, 126.77672255252834 37.56605116608354, 126.77674938638997 37.56606332558208, 126.7768780580439 37.56615057051184, 126.77691529858393 37.566176264823724, 126.77696400766148 37.56620873933694, 126.77694667892536 37.56620870527167, 126.77699234782219 37.56637152837291, 126.7770323601077 37.566417222653875, 126.77713118579773 37.566548900311105, 126.77719672979663 37.56662926621244, 126.7772208568858 37.56664448788243, 126.78135784635461 37.56666974385871, 126.78140113643721 37.562163315197026, 126.77751626042736 37.562139604903955, 126.77751416712573 37.56220658153153))",1.0
14,"MULTIPOLYGON (((126.77728446700904 37.56668461916448, 126.7773109322961 37.56670634694256, 126.77758500588303 37.56684341984491, 126.77780845739194 37.566993911561816, 126.77818351859068 37.56707120557521, 126.77846155069841 37.56712635834299, 126.77866834341172 37.567174049992985, 126.7787637288428 37.56715085878207, 126.77894008075386 37.56714668668517, 126.77900336255647 37.56715468977866, 126.77904025713525 37.567240641225695, 126.77907995788536 37.56733052509328, 126.77905788553338 37.56743663088148, 126.77902133435703 37.5675936752711, 126.77900920573508 37.56786563368641, 126.77901333780885 37.56790759995663, 126.77901785287747 37.567991787416226, 126.77906037453737 37.568205860657535, 126.77917058935506 37.56831671869983, 126.7792107269969 37.56831651486562, 126.77942856969185 37.568158116951956, 126.77970610816699 37.56796239436719, 126.77978713884325 37.56789469316408, 126.7800041015191 37.56766957527206, 126.7801195515826 37.56756363660647, 126.78023981786578 37.5674450493737, 126.78031834509196 37.56750404081774, 126.78043067343683 37.56761491058452, 126.78051705266294 37.56782876763154, 126.78054251498077 37.56789160551273, 126.78046204312724 37.56795452393647, 126.7804685897579 37.568129947876365, 126.78047431659729 37.568287064441634, 126.78065336814896 37.568445639424404, 126.78093361214925 37.56871363969024, 126.78111674300885 37.568807180097174, 126.78123966759159 37.5688654048254, 126.78133629300086 37.568913038132884, 126.78135784635461 37.56666974385871, 126.7772208568858 37.56664448788243, 126.77728446700904 37.56668461916448)), ((126.78117920911819 37.569576513100564, 126.78112412597018 37.56960146728918, 126.78107778028715 37.56966417086458, 126.78099608967375 37.56989742587996, 126.78091158105029 37.56994654411954, 126.78075545756293 37.57004873850925, 126.78061574317697 37.570167011841484, 126.78048471875236 37.57027488599753, 126.78045811239694 37.570361275664474, 126.78048449125622 37.570413410787715, 126.7805070318105 37.570442735462926, 126.78052094940477 37.57046388101888, 126.78056261103772 37.57049268186443, 126.78093779643682 37.57035400946172, 126.78108499728242 37.5702765742388, 126.78118754127775 37.5702297436739, 126.78131574764373 37.57017507747395, 126.78132416332232 37.57017539726119, 126.78133044787941 37.56952136110208, 126.78117920911819 37.569576513100564)), ((126.77581638500268 37.56720467220176, 126.7759021768434 37.56720314315289, 126.77624484288975 37.56711426511639, 126.77633351558808 37.56709191107959, 126.77634098562915 37.56696071495967, 126.7763420935293 37.56694213826061, 126.77638210146755 37.56687210786684, 126.77638741575258 37.56692673618376, 126.776394786671 37.56700502842088, 126.77640789196694 37.56694113709079, 126.77649550831349 37.566799677624545, 126.77652482705233 37.566640224429904, 126.7756965162453 37.56663514535712, 126.77569096419401 37.56720851558914, 126.77581638500268 37.56720467220176)))",1.0
15,"POLYGON ((126.78716236560581 37.54605850061555, 126.7870621559897 37.54604171282288, 126.78694633641753 37.54598377684082, 126.78691221582817 37.54598512106584, 126.78680645030246 37.545995631869665, 126.78662360806095 37.54600403092953, 126.78662095009881 37.546004025873756, 126.78625921670617 37.54600026756218, 126.78613596490361 37.546004267390224, 126.78593278688116 37.546012906622, 126.78586858196309 37.54602038525855, 126.7856200157671 37.546010362266706, 126.78557952655144 37.54601028838632, 126.78548194460619 37.54600475881471, 126.7854249852563 37.54601479022117, 126.78541402155074 37.54601392342397, 126.7851600570321 37.54603908204387, 126.7848474339668 37.546106084069095, 126.78464885095757 37.54611500858354, 126.78451357393925 37.54612095780979, 126.784475034359 37.54612060709343, 126.78422571971964 37.546063836602215, 126.78394722842857 37.54600869859734, 126.78377089876776 37.54602639315568, 126.78359958275169 37.54602073382765, 126.78355447488259 37.54602966114736, 126.78339488080941 37.546008525828924, 126.78331228517338 37.54601766179439, 126.7831581898255 37.546047227521754, 126.78258572021291 37.546156539360695, 126.78256027658578 37.54615113867855, 126.78248078904853 37.54618393334863, 126.78239686533011 37.546224041455694, 126.78219737126173 37.54630053544249, 126.78203834814227 37.54632754957726, 126.78196980909027 37.54630433796205, 126.7819144324642 37.546195548134186, 126.78190652023572 37.54618089283051, 126.78188798065555 37.546174389710366, 126.78183630616743 37.54606870531645, 126.78167183428604 37.54614047891261, 126.7815547166308 37.54616773149645, 126.78153094884688 37.548644008266486, 126.78719092521047 37.54867831311548, 126.7872157799144 37.546068224851126, 126.78716236560581 37.54605850061555))",1.0
16,"POLYGON ((126.78153094884688 37.548644008266486, 126.78148768768109 37.55315044740076, 126.7871480047781 37.55318475779923, 126.78719092521047 37.54867831311548, 126.78153094884688 37.548644008266486))",1.0
17,"POLYGON ((126.78148768768109 37.55315044740076, 126.78144441687863 37.557656883044324, 126.78710507478498 37.55769119899292, 126.7871480047781 37.55318475779923, 126.78148768768109 37.55315044740076))",1.0
18,"POLYGON ((126.78144441687863 37.557656883044324, 126.78140113643721 37.562163315197026, 126.78706213522882 37.562197636696396, 126.78710507478498 37.55769119899292, 126.78144441687863 37.557656883044324))",1.0
19,"POLYGON ((126.78140113643721 37.562163315197026, 126.78135784635461 37.56666974385871, 126.7870191861074 37.56670407090952, 126.78706213522882 37.562197636696396, 126.78140113643721 37.562163315197026))",1.0
20,"POLYGON ((126.78136064290707 37.56892504185381, 126.78148672865747 37.56887093962636, 126.78162583048731 37.568901606132066, 126.78181528237613 37.56913227704343, 126.78189827676917 37.56923603746778, 126.78182984754541 37.56935303880861, 126.78180374347001 37.569388469746805, 126.78142885564628 37.569485474749506, 126.78133044787941 37.56952136110208, 126.78132416332232 37.57017539726119, 126.78148729849362 37.57018159611303, 126.78167114543523 37.57021347232766, 126.78182138636006 37.57024500683034, 126.78195276634227 37.57025819942095, 126.78239373763188 37.570301257276654, 126.78258459791596 37.57047448236678, 126.78259255330516 37.57047900329283, 126.78263019404554 37.570547493613184, 126.78261739354654 37.57056942663916, 126.78256175173276 37.57060705645876, 126.78250472572032 37.570633133302195, 126.7822893542733 37.570793785938406, 126.7822318311185 37.57086998277131, 126.78220858265786 37.570896402372625, 126.78208788983186 37.570979238562636, 126.78192035859779 37.57111435380579, 126.78175749482014 37.57116332771688, 126.78169324792289 37.5711778487019, 126.78169114880355 37.57117846118697, 126.78697622741844 37.57121050163215, 126.7870191861074 37.56670407090952, 126.78135784635461 37.56666974385871, 126.78133629300086 37.568913038132884, 126.78136064290707 37.56892504185381))",1.0
21,"POLYGON ((126.78160119795085 37.57120470717407, 126.78148768222341 37.57125151696764, 126.7814862655326 37.571252072230905, 126.78137491047887 37.57134956833796, 126.78137937834708 37.571393499424886, 126.78142355262331 37.57146875966245, 126.78145052384087 37.57149639856201, 126.7814877712709 37.57152181420136, 126.78172113151673 37.57168160432565, 126.78173560737301 37.57168951639124, 126.78174185284595 37.57167122837217, 126.7818584728339 37.571770273543216, 126.78189957591147 37.57180835455664, 126.78193435547219 37.57188754481321, 126.78198635084135 37.57200927480451, 126.7820187491967 37.57212110972492, 126.7820726940958 37.57230028152664, 126.78214310156575 37.57253973131554, 126.78218146824844 37.57266622940231, 126.78215460166025 37.57271798699346, 126.78212157839401 37.57276156957661, 126.78211353503177 37.57284798554923, 126.78210842561572 37.572903450199945, 126.78210079596731 37.572972974114656, 126.78211385719275 37.57304310357371, 126.7821398403138 37.573169010880605, 126.78217324708864 37.573234115913095, 126.78218999221244 37.573256669745554, 126.78230620137991 37.57343398426843, 126.78234576751161 37.573514867639126, 126.78235595956414 37.573536563561454, 126.78240829132184 37.57360620884036, 126.78244345045323 37.573618104077006, 126.78256996203872 37.57366056701332, 126.78267474350918 37.57369820734073, 126.78272122484432 37.573713222880095, 126.78275231747207 37.57372565940219, 126.7827772319627 37.57373387737232, 126.78288074317868 37.57377995708413, 126.78329392003734 37.573963458310075, 126.7836298329546 37.57407500832054, 126.78381272156604 37.5741361611611, 126.78388340244592 37.57416022310393, 126.78395267343681 37.57418203741313, 126.78399436582647 37.57419816107728, 126.78414295957072 37.5743158416526, 126.78425153283722 37.5743855889551, 126.78440145012688 37.57446948424123, 126.78453909023929 37.574520418557235, 126.7846656061124 37.57456654756175, 126.78471400983422 37.57458634031537, 126.78495653487238 37.57470278786364, 126.78500562252154 37.5747290690523, 126.7852491515602 37.574861843412094, 126.7856704728467 37.57498565226375, 126.78588288197398 37.575052776734005, 126.7862248476016 37.575157294490914, 126.7862858023573 37.5751785235199, 126.786454757298 37.57522922463458, 126.78686898542605 37.57536006214527, 126.7869364613829 37.57538112067065, 126.78697622741844 37.57121050163215, 126.78169114880355 37.57117846118697, 126.78160119795085 37.57120470717407))",1.0
22,"POLYGON ((126.79269479583324 37.541661443771005, 126.79241634072268 37.541722615309176, 126.79236680958383 37.54173238432516, 126.79213052596293 37.54176096864991, 126.79205048414079 37.54180896620178, 126.79181012580344 37.54190286562309, 126.79176798464346 37.54211424457899, 126.79176225998523 37.5421376053137, 126.79175421209897 37.54217109056406, 126.79172147750037 37.542243679369975, 126.79167414443678 37.542353119455036, 126.79158881396421 37.54245488657758, 126.7915762248117 37.54265534319555, 126.79153595758116 37.54283124568164, 126.79157369358444 37.542992643117095, 126.79157730086159 37.54303038370669, 126.79158339425706 37.54306473992351, 126.79161381431595 37.543123637846264, 126.79164377708044 37.54315551420808, 126.79170158331196 37.54322149654884, 126.79176291523119 37.543293405713506, 126.7917770140475 37.54331003725498, 126.79178373956051 37.54349391364855, 126.79181741863859 37.54352859704115, 126.79181927645749 37.54374625336251, 126.79177223085787 37.543753207679714, 126.79176321130412 37.54375347045898, 126.79172519723696 37.543755097502164, 126.79166650460624 37.54375471297319, 126.79143253740422 37.543774002016136, 126.79123392450917 37.54373113064775, 126.79112708584294 37.543750374502714, 126.79099123221461 37.54377546857732, 126.79075996633001 37.5438398181519, 126.79056489018289 37.54392281204821, 126.79020016748389 37.54410376357834, 126.79004487283372 37.544184574589835, 126.79003294511007 37.54418872822034, 126.79289348134658 37.5442058930093, 126.79291795092196 37.541615104596566, 126.79269479583324 37.541661443771005))",1.0
23,"POLYGON ((126.78982365271955 37.54426161052648, 126.78964149472561 37.54434123727937, 126.78938548596645 37.54446297890129, 126.78921478466673 37.54455699616169, 126.78894898215995 37.54470433508506, 126.7887111972512 37.544819340183885, 126.7883973365892 37.545018129120976, 126.78819252184364 37.545165854202494, 126.78811218978156 37.54524989764737, 126.78807297446583 37.54529993972669, 126.78794554256034 37.54546808651517, 126.78783711463483 37.54560726487995, 126.7877313575111 37.545741932738416, 126.78755678788743 37.54588549636019, 126.78742338487133 37.545980985383785, 126.78726079639769 37.54607642021668, 126.7872157799144 37.546068224851126, 126.78719092521047 37.54867831311548, 126.79285091113258 37.548712346687864, 126.79289348134658 37.5442058930093, 126.79003294511007 37.54418872822034, 126.78982365271955 37.54426161052648))",1.0
24,"POLYGON ((126.78719092521047 37.54867831311548, 126.7871480047781 37.55318475779923, 126.79280833143592 37.5532187968772, 126.79285091113258 37.548712346687864, 126.78719092521047 37.54867831311548))",1.0
25,"POLYGON ((126.7871480047781 37.55318475779923, 126.78710507478498 37.55769119899292, 126.79276574225439 37.55772524357714, 126.79280833143592 37.5532187968772, 126.7871480047781 37.55318475779923))",1.0
26,"POLYGON ((126.78710507478498 37.55769119899292, 126.78706213522882 37.562197636696396, 126.79272314358572 37.56223168678751, 126.79276574225439 37.55772524357714, 126.78710507478498 37.55769119899292))",1.0
27,"POLYGON ((126.78706213522882 37.562197636696396, 126.7870191861074 37.56670407090952, 126.79268053542772 37.56673812650819, 126.79272314358572 37.56223168678751, 126.78706213522882 37.562197636696396))",1.0
28,"POLYGON ((126.7870191861074 37.56670407090952, 126.78697622741844 37.57121050163215, 126.79263791777811 37.57124456273902, 126.79268053542772 37.56673812650819, 126.7870191861074 37.56670407090952))",1.0
29,"POLYGON ((126.78708404614298 37.57542718012252, 126.78728657900113 37.57548583310021, 126.78752129431486 37.57555242529349, 126.78755893849704 37.57556346865024, 126.78756811980635 37.57556687326892, 126.7876142355346 37.57558356148301, 126.78773101773594 37.57572174515767, 126.78865115404527 37.57572729358435, 126.78899820983656 37.5756226683556, 126.78917312276268 37.575569203620525, 126.78920209161099 37.57558107717656, 126.78911267147333 37.575730073835715, 126.7925952906347 37.57575099547982, 126.79263791777811 37.57124456273902, 126.78697622741844 37.57121050163215, 126.7869364613829 37.57538112067065, 126.78708404614298 37.57542718012252))",1.0
30,"MULTIPOLYGON (((126.78910790220542 37.57573802062837, 126.789060814457 37.575812546265325, 126.7890516066266 37.57581788210814, 126.78892380198737 37.576035861492315, 126.78887955723572 37.57610983313986, 126.78883760312152 37.5761818364423, 126.78870909437083 37.576400094651724, 126.7886707081204 37.576463652850435, 126.78853333613007 37.576689777700345, 126.78848783120054 37.576768253230256, 126.7884702333337 37.57679834942594, 126.78868675937254 37.57704059036649, 126.78887723862897 37.577236051927436, 126.78889893512373 37.57725693142376, 126.78892344933585 37.57728315867242, 126.78915552889873 37.57752740909835, 126.78934282642896 37.57772342177948, 126.7893686910986 37.57770882789286, 126.78940160152301 37.577703821761524, 126.78950388747424 37.57769021269192, 126.78990962651648 37.57763884623742, 126.78995509958796 37.5776316115676, 126.78998552133282 37.57744668326105, 126.78999777351672 37.57736505074271, 126.7900163959061 37.577349595104316, 126.79022250579332 37.5775225661291, 126.79030265673123 37.57757817405708, 126.79034449417699 37.57760725197248, 126.79044316108593 37.57768063366946, 126.79056814433325 37.57777151472022, 126.79059481531604 37.57778367174605, 126.79058625332479 37.577808711827956, 126.79060838596462 37.577925321065266, 126.7906349185731 37.57805516486554, 126.79072021480592 37.578478499778534, 126.79072160916424 37.57848526103102, 126.79072457025931 37.578503565221574, 126.79073261913045 37.57853568134723, 126.79073816210897 37.57857313630305, 126.79080166265041 37.57888971957506, 126.79081770870847 37.57897224284922, 126.79081853825153 37.57899111131862, 126.79068580476115 37.579014246195335, 126.79070032272008 37.57907283559896, 126.79076152702912 37.579260457372726, 126.79077854492203 37.5793117268722, 126.79078029802474 37.57931652355581, 126.7907945614212 37.57940101604266, 126.79082140321042 37.579541563902396, 126.79081945878255 37.57966938314292, 126.79081648915144 37.579718652196206, 126.79081347272815 37.57978086997967, 126.7908075867246 37.57986504610238, 126.79078744039022 37.58004380274034, 126.79076365897868 37.58024668918693, 126.79212500488896 37.58025486092591, 126.7921337331714 37.58023934201965, 126.7921538130833 37.58020869078945, 126.79217566257657 37.580176067490456, 126.79220200387216 37.580177239886666, 126.79224059362583 37.58010551068077, 126.79227064329923 37.58005178339682, 126.79227439206574 37.5800388431076, 126.792288130492 37.579996350194605, 126.79230294607414 37.57994879591946, 126.79233459089696 37.57983059663094, 126.79237397039743 37.57972761194564, 126.79238540152744 37.57968765559999, 126.79240631296462 37.579610821303156, 126.79241878821935 37.579513706967916, 126.79242531892365 37.57945740706885, 126.79243620758204 37.57942195579847, 126.79246932734482 37.57927757625472, 126.79248862862853 37.57914442789461, 126.79249292892507 37.579063624929084, 126.79250200798339 37.57891442019435, 126.79251034043133 37.578780413887536, 126.79251825315832 37.5786711835729, 126.79252032965505 37.57862501130669, 126.79252307333265 37.578590950351874, 126.79253703452926 37.57840739874095, 126.79257133676282 37.5782828956575, 126.7925952906347 37.57575099547982, 126.78911267147333 37.575730073835715, 126.78910790220542 37.57573802062837)), ((126.78776461594433 37.57576150044897, 126.78783790916539 37.57585876816574, 126.78790258493531 37.57600811495415, 126.7879060354432 37.57603627724489, 126.78791518530008 37.57611485009474, 126.7880457464112 37.576168857427945, 126.78814267154586 37.576168753753265, 126.78833740268377 37.576050282348454, 126.78834929653014 37.57603595103514, 126.78844319170885 37.57592320957634, 126.7885505613886 37.57579727510363, 126.78859527695255 37.575745538918476, 126.7886333480238 37.575732661443794, 126.78865115404527 37.57572729358435, 126.78773101773594 37.57572174515767, 126.78776461594433 37.57576150044897)))",1.0
31,"POLYGON ((126.7907587998786 37.58028814349946, 126.79074793322306 37.580379907915194, 126.79072343226792 37.580537256925126, 126.7907278177423 37.58061243297526, 126.79074909315999 37.58065949313403, 126.79081813570816 37.58076548161685, 126.79094034356797 37.58077415143718, 126.79100913143071 37.58078187973188, 126.79104802607452 37.580787570103006, 126.79118217855348 37.5808286421273, 126.79121901751125 37.580873189132284, 126.79126028483337 37.580920563987654, 126.79129786887307 37.581013550172194, 126.79132700806798 37.5812197017272, 126.79134243426178 37.58133403696918, 126.79134893427405 37.581413732915884, 126.79155098580017 37.581336381410146, 126.79160091973888 37.58131760361507, 126.79163003607992 37.58121686267065, 126.79167286702959 37.58108319719034, 126.79167377122141 37.58107531427193, 126.79178352175842 37.580860120771355, 126.7918068248425 37.580814265686726, 126.79182904487213 37.58077488795673, 126.79184165573311 37.58075463623175, 126.79187738978798 37.58069247827511, 126.79190334283692 37.58064635024755, 126.79200965559542 37.580457609903995, 126.79209924903485 37.58030065485148, 126.79212500488896 37.58025486092591, 126.79076365897868 37.58024668918693, 126.7907587998786 37.58028814349946))",1.0
32,"POLYGON ((126.798512419028 37.537663304597736, 126.79842772748925 37.53766851077299, 126.7982541978226 37.53770509799045, 126.79825287625313 37.537670741826624, 126.79825272186179 37.53766060409761, 126.79823946427958 37.53766002413703, 126.79823859754539 37.537591879653355, 126.79825037856946 37.537548544460144, 126.79826664870356 37.537481844145994, 126.79828435888723 37.537406407969115, 126.79829758108555 37.537354066249584, 126.79830743170643 37.53730565392221, 126.79834983510861 37.537252236233144, 126.79825549550054 37.537227008080905, 126.79824423553426 37.53726922684626, 126.79817178969279 37.5373231613202, 126.79816789350787 37.537325128556986, 126.79801903714774 37.53725954881995, 126.79792658690704 37.53719293277749, 126.79789085461698 37.53713459457336, 126.79783439622199 37.53709253928439, 126.79781011328033 37.53704829376075, 126.79776801738072 37.53705835849058, 126.79769215163049 37.537067515442104, 126.79756308509 37.53706870734659, 126.79724575595563 37.53707013276046, 126.79721322490407 37.53707120282088, 126.79715205244013 37.53706883569333, 126.79700640369195 37.53706014136605, 126.79690256459914 37.53702082160454, 126.79689496898185 37.5370179981909, 126.79683051888374 37.5369905763278, 126.7968013742667 37.53698150817284, 126.79673376899062 37.53694056657258, 126.79672304824408 37.53691859134491, 126.79672131731459 37.53690619801763, 126.79673249187294 37.53682850774934, 126.79669732337982 37.53682140123835, 126.79665773717691 37.53681654871956, 126.79661737043827 37.53677424815909, 126.79656239445383 37.53677386456857, 126.79654506809482 37.536774961752464, 126.79630760182422 37.5367875055121, 126.79618122474281 37.536777428638864, 126.79611143702304 37.5367649184738, 126.79604199767972 37.5367495980475, 126.79601058931227 37.536728703125505, 126.79599346792321 37.536717698451376, 126.79596011335731 37.53669652179621, 126.79589480273907 37.5366614958101, 126.79575232010777 37.53659142085301, 126.79555357853717 37.53647394431258, 126.79549425624128 37.53644511700556, 126.79542611273999 37.536411210991375, 126.79524453514252 37.536290387535125, 126.79511240830057 37.53618682959746, 126.79479445725957 37.535964116429355, 126.79463091636967 37.535904428017325, 126.79453553239823 37.535877221723155, 126.79453679387238 37.53586680802635, 126.79442517124245 37.53582888865017, 126.79439686007461 37.53590345000935, 126.79436878111983 37.53595548796587, 126.79436487017695 37.53602390155654, 126.79437291337943 37.536249442796446, 126.794295609313 37.53645935571608, 126.79425338180162 37.5365786633701, 126.79421588095073 37.53665039706535, 126.79418510877444 37.536718475150096, 126.79418119221104 37.536726921088224, 126.79413395289134 37.53686705000067, 126.79398265777203 37.53730291793791, 126.7939634000023 37.5373603211878, 126.79398327891958 37.53758955086016, 126.79399426664902 37.53770725822329, 126.79400774761855 37.53781962601419, 126.79401554865986 37.53787510547306, 126.79403979347605 37.53799396980135, 126.79406396930578 37.53807340710377, 126.79414889047915 37.53817745036843, 126.79418289666518 37.538220027869954, 126.79422336403897 37.538291899118036, 126.79421566749093 37.53838648863198, 126.79417412284106 37.53857730918611, 126.79413758292178 37.53861976372747, 126.79410377592974 37.53870136027243, 126.79407227363576 37.53877591673942, 126.79405787256574 37.538807426611726, 126.79404205311265 37.53883696071578, 126.79399089081457 37.53892528395539, 126.79393654081673 37.539017261919284, 126.79391241556354 37.53917347732933, 126.7939302295587 37.53925319183142, 126.79394837697396 37.539339386175186, 126.79393594706038 37.539423544278485, 126.79388503088725 37.539549593408765, 126.7937993822521 37.539576761310016, 126.79379513969303 37.53957675244135, 126.79365748575844 37.53961620842206, 126.79347543800742 37.539662064627734, 126.79326957146817 37.53970143248698, 126.79859535623665 37.539733187214495, 126.79861485334423 37.53765177947357, 126.798512419028 37.537663304597736))",1.0
